ShotNum,ColVar,MotionMean,MotionStd,LightKey
1,164656.679909016,0.014047004914545,0.0304808606372551,0.104656007647982
1,169436.077224001,0.00118470307821735,0.00424650696230846,0.104622114606578
1,172620.401940016,0.00118609988029438,0.00407388102066858,0.104558853167106
1,173181.008695689,2.39727532476529e-05,0.000222993490527704,0.104539046053011
1,172749.531555699,0.00118101318931502,0.00401248320566247,0.104564409302898
1,176334.712871896,0.00119014128978223,0.00402727883540087,0.104464643897626
1,180035.681343668,0.00116751795667932,0.00392056416410252,0.104511257803061
1,184456.196794868,0.00106906823470062,0.00363218622096063,0.104389951995737
1,183477.825251853,3.27414375649581e-05,0.000273030957661136,0.104366846822491
1,185779.646422195,0.00103345573617037,0.00372626399984563,0.104319600497662
1,188871.355748589,0.00108762877829897,0.00404978644956171,0.104100292325669
1,189897.059231046,0.0011329444235092,0.00424334696607438,0.10397080163144
1,191775.495665037,0.00118826484629569,0.00431936513404181,0.103861860099925
1,191327.126472638,2.59549115725512e-05,0.000212444551721584,0.103832140939464
1,191780.81843033,0.00117177920953618,0.00420926942875023,0.103823711605308
1,184278.30324314,0.00109748801150782,0.0039430115084479,0.103489562177837
1,184421.824227329,0.00100165070323874,0.00378653672714344,0.103432076826406
1,198156.055904031,0.000873050628325565,0.0035233395773882,0.103388366009681
1,198540.881100944,2.54533180460002e-05,0.000303182653114568,0.103368964962331
1,202201.287450398,0.000756829455020185,0.00333695876911064,0.10352670038698
1,207118.532362214,0.000773224579003909,0.00353987638190078,0.103456674064212
1,215719.386043337,0.000858882085046647,0.00380263377271968,0.103578064105648
1,233043.804136818,0.00102504206433998,0.00398101909955025,0.103475763055944
1,232548.595733032,2.14074710849033e-05,0.000216634243219063,0.103462192942168
1,242352.706146575,0.00119984940943206,0.00440633325248368,0.103460345136514
1,252196.989962478,0.00138287588906979,0.00506406892223491,0.103549535568552
1,252823.970187999,0.00156379293043029,0.00558662527872482,0.103841644448334
1,257527.465841156,0.00166845244969301,0.00568547264245667,0.104318986581067
1,258517.174186471,8.95978767301815e-06,0.000111887864655561,0.104303955295039
1,234501.141144805,0.00168283878499122,0.00628444439224493,0.104700621852376
1,208496.666048539,0.0016576216799629,0.00617530830423053,0.104301166620853
1,171820.17497816,0.0015469870341969,0.00566143184012381,0.103240581698804
1,159797.409753689,0.00147748781268491,0.00575037967720488,0.101614367511408
1,160348.430560437,1.31142010492441e-05,0.000209921763633539,0.101611198084973
1,162253.676203643,0.0011507329345324,0.00454232889873783,0.101145990389242
1,166983.925161614,0.000960412417674412,0.00411434971074779,0.10114582218601
1,169536.164929455,0.000811337528845106,0.00383678777773972,0.100981144689463
2,87002.0106654424,0.00739304889195437,0.0208677152478807,0.126459549286706
2,86512.7825481845,2.62532242360906e-05,0.000318578960303437,0.126471574118233
2,87905.6638860715,0.00157337221773575,0.00977334903006205,0.126509353144581
2,83981.7088438353,0.00167533107100323,0.00999754076286468,0.12621736059575
2,85504.1893758158,0.00164076854640038,0.00965189043437296,0.126154429815908
2,86970.6485142683,0.00110978551674435,0.0068057025823174,0.126023369836227
2,87067.2557133652,4.27859475203494e-05,0.000417075310615098,0.126011727778336
2,85926.8456261387,0.000853096502039898,0.00699953087031255,0.12612516810949
2,84333.6929037547,0.00105489794043243,0.00825798391293569,0.126227980847427
2,84473.3380251413,0.00065405125103161,0.00605120301697889,0.126184223964773
2,86541.9683192499,0.000466263683341568,0.00340426434508418,0.12622264699695
2,86506.684828354,4.59989036889076e-05,0.000397806253239033,0.126183522933051
2,89037.4886475895,0.000296216176320632,0.001959633219173,0.126343164452314
2,87424.2333752211,0.000387307520718296,0.00269313253234643,0.126293709881947
2,88155.3128323949,0.000367813055298329,0.00231886886224632,0.126399577169465
2,90208.9628188756,0.000466515597596403,0.00314793757759937,0.126476637594569
2,90742.5526241397,6.81686028629188e-05,0.000494924696044967,0.126490713050534
2,91013.3451426906,0.00074467474783428,0.00471161362739458,0.12664240426027
2,93898.0643964417,0.00082749819189965,0.00541197727367098,0.126795408608247
2,95050.9011886224,0.0008482705840292,0.00580217283715012,0.126885767413472
2,98031.8870860729,0.00105094762137851,0.00718748684944609,0.127156632716796
2,97988.2364702849,5.51173210146256e-05,0.000381770820816088,0.127100011033199
2,97509.5996475532,0.00100129629896848,0.00621805283612408,0.127334334940589
2,91894.5221908291,0.000747632846172415,0.00450836844163124,0.12737645412971
2,90240.7927385246,0.000657347204777177,0.00376297696980872,0.127266230151035
2,93588.9380772169,0.00103141488499973,0.00571015739190628,0.127264127819531
2,92392.2691583516,6.38414756814318e-05,0.000638503215638232,0.127221894641388
2,93421.3976687089,0.000684023533299816,0.00407614810900148,0.127261814214145
3,99611.1103527559,0.00432593176457715,0.0140627942412953,0.141261277382388
3,98173.3459853544,0.000194265868796188,0.0013232028441039,0.141439214112784
3,97749.1404857855,0.000230207006948462,0.00158310276847144,0.141526131306996
3,97429.7828507067,2.36819769072787e-05,0.000254481053523105,0.141491439514742
3,98684.3550671049,0.000275858579054102,0.00217496024732268,0.141564473959608
3,99508.2071984115,0.000288559437658977,0.00246559576705395,0.141552540522011
3,100073.860984432,0.000273585118653687,0.00225068390167497,0.141508736612146
3,103607.71498255,0.000291685518712417,0.00217122385506268,0.141435589906322
3,102930.4851376,3.2697384590566e-05,0.000352931092374666,0.141412723229979
3,103573.477628861,0.000315177401707249,0.00224519371199354,0.141409580388334
3,105422.067833283,0.000284660791539399,0.00204217842065301,0.141345626986127
3,105409.522925265,0.00021649127791273,0.00147820042144757,0.141211665382543
3,107973.182159925,0.000216740344169906,0.00132726762967993,0.141120878777013
3,107057.231691001,2.42456940040413e-05,0.000193801932044837,0.141069552371457
3,112815.638368661,0.000178266423348972,0.00140319077284016,0.14112119020525
3,110178.414245857,0.000167140368778817,0.0013486332588379,0.140948096729565
3,111386.862951093,0.000122644392633723,0.000884615405437295,0.140921168547887
3,112040.331515314,0.000171777096116212,0.00126688748037058,0.14081270923805
3,112221.317053737,2.61909444538494e-05,0.000292880163215381,0.140803876154446
3,117675.535354969,0.000167730013318048,0.00122854771559506,0.140892458492911
3,114902.744447722,0.000183269394754185,0.00123599474930142,0.140642705741051
3,118103.7133543,0.000230010819094535,0.00145615878715354,0.140528639277345
3,123383.492156542,0.000264854471608605,0.00177958296213036,0.140275638349822
3,122368.030180743,2.2321175978434e-05,0.000181928298376754,0.140228415187638
3,121786.129637212,0.000237150028977604,0.00157188469145612,0.140032663517143
3,121836.952605062,0.000237136149814716,0.00141664547906916,0.13977178566773
3,122142.398510457,0.000185507109576911,0.00125529894991443,0.139678630164339
3,125124.480335157,0.000166834493269366,0.00126742367880547,0.139626687721439
3,123954.910597449,2.3052076808512e-05,0.000279779987177349,0.139582648423275
3,123967.153881691,8.00944902133311e-05,0.00066760626115272,0.13961566491611
3,127177.66661093,9.22651690858722e-05,0.00070643864950459,0.139699125137993
3,125204.734107195,0.000119411997050232,0.00103555488067215,0.139594879675845
3,128478.409025863,0.000112580926590105,0.00120201767042738,0.139581514004159
3,127869.00962223,2.81347972595871e-05,0.000740770122886197,0.139537109103687
3,132646.000285439,0.000154680841686481,0.00128780150565276,0.13964845716328
3,129527.127853477,0.000121151380380199,0.00112880139488781,0.139568858026102
3,129983.3150521,0.000162563302371017,0.00119725827881761,0.139520260424853
3,130915.122260065,0.00023753027106262,0.00151144894162457,0.139398233959847
3,131400.582275872,2.15464442134427e-05,0.000379961301549735,0.139393177671147
3,130860.973580499,0.000229545848658073,0.00182047143756625,0.139439456519638
3,129974.410867626,0.000178332970272485,0.00152557007274819,0.139397888525076
3,130623.665659518,0.000175920027863305,0.00142475387797215,0.139479535406135
3,134227.803740918,0.000198818308850278,0.0015726891791776,0.139622895230126
3,132659.578272554,3.28870282626263e-05,0.000462616860106947,0.139577673248044
3,132427.843523208,0.000298459621310594,0.00269267847357702,0.139735450189682
4,120760.039557299,0.00476033777643361,0.0129274367079765,0.100097601909607
4,122467.091445773,0.000938431413702983,0.00466783318898433,0.0999533289932909
4,126259.68683128,0.00107302160364816,0.0051469127143241,0.0996579640096999
4,126298.685427916,2.35295977746558e-05,0.000209318759579066,0.0996219939938309
4,125762.801446334,0.000941607582352353,0.00430681035574278,0.099412664387392
4,127528.901578963,0.00120384245545601,0.00520801360378572,0.0992007063527945
4,126488.48445677,0.00101304653149498,0.00424613246652211,0.0992737328087305
4,129175.952349106,0.000773217212112455,0.00389210538278988,0.0993688601347514
4,129186.532083007,3.63561614643898e-05,0.000475411794688111,0.0993158578455678
4,128945.531427449,0.000782009164386146,0.00383265146892516,0.0991699217351497
4,121965.070910238,0.00104490130031497,0.00464812337418509,0.0986318599527077
4,122439.957772218,0.00112730307737665,0.00478198407070009,0.098386875790844
4,125837.042013228,0.00118497911202274,0.00475888234197433,0.0980184160368721
4,125907.420050164,2.11829998483598e-05,0.00020864880549372,0.0979512515112884
4,126401.233182401,0.00114046168322203,0.00462463632087038,0.0975247787687651
4,127055.692238178,0.00131749484641683,0.00540286527347019,0.0969275637078807
4,126961.181606538,0.00121763595115047,0.00520195897104574,0.0964674802035885
4,127224.806800467,0.00102881677921403,0.00464987992289362,0.0961524895650074
4,126798.817343938,3.12588304511131e-05,0.00034703692620321,0.0960943242630869
4,125334.273800012,0.00117990190870778,0.00534665198670001,0.0957540722927496
4,125878.433977605,0.000967297391375395,0.00399753394184423,0.0953440183883693
4,127400.009809262,0.00106443111279369,0.00462563094245956,0.095124213634682
4,131438.808635239,0.000761034468299898,0.00346168544003948,0.0949969184210979
4,131191.704378065,3.45512054678964e-05,0.000413697281691581,0.0949258033838607
4,131039.69615999,0.000610611556055124,0.00331347027361729,0.0952437144077411
4,134883.011255927,0.00106312294985075,0.00470046728455815,0.0956265956352555
4,136895.166538981,0.000958403483974928,0.0040049686572814,0.0959466294551085
4,140157.682286021,0.00113133683020309,0.00465859712299458,0.0965228683165571
4,140294.973409946,2.83144769551349e-05,0.000275810073143458,0.0964810213220752
4,141516.454064962,0.001299198618782,0.00533542394334593,0.0972208387747422
4,143089.577457381,0.00126560588225451,0.00518461845915467,0.0977782001898318
4,147042.80792749,0.00100633467704964,0.00433459956062059,0.0982413618191223
4,151502.909548816,0.00080133293908413,0.00362556542279254,0.0985620919824701
4,151357.186903605,2.81170885191147e-05,0.000249757387248722,0.0985371444585559
4,154737.649449196,0.000834556308529717,0.00358885429483227,0.0988583553013305
4,154053.264859245,0.000573452783728883,0.00233738612331424,0.0987859398697741
4,154512.44061957,0.000546364293331519,0.00289931233519134,0.0988943982265245
4,158750.661304543,0.000524693383009731,0.00261196750987187,0.0988574729408396
4,159707.641076672,4.02589020559046e-05,0.000385376235655538,0.0988298336066442
